step,epoch,loss,lr
761,4,0.38182244,2.55e-05
762,4,0.46185035,2.56e-05
763,4,0.38781211,2.56e-05
764,4,0.43517861,2.56e-05
765,4,0.40713105,2.57e-05
766,4,0.42765141,2.57e-05
767,4,0.41679904,2.57e-05
768,4,0.45288533,2.58e-05
769,4,0.35762748,2.58e-05
770,4,0.43831441,2.58e-05
771,4,0.47534952,2.59e-05
772,4,0.36092433,2.59e-05
773,4,0.37428018,2.59e-05
774,4,0.44287547,2.6e-05
775,4,0.39956626,2.6e-05
776,4,0.35948467,2.6e-05
777,4,0.40896997,2.61e-05
778,4,0.41659367,2.61e-05
779,4,0.41689259,2.61e-05
780,4,0.42803949,2.62e-05
781,4,0.41437882,2.62e-05
782,4,0.51499498,2.62e-05
783,4,0.44684362,2.63e-05
784,4,0.38930506,2.63e-05
785,4,0.40027595,2.63e-05
786,4,0.47239479,2.64e-05
787,4,0.40886164,2.64e-05
788,4,0.44853300,2.64e-05
789,4,0.34192094,2.65e-05
790,4,0.42912596,2.65e-05
791,4,0.40291882,2.65e-05
792,4,0.44069517,2.66e-05
793,4,0.39138073,2.66e-05
794,4,0.35263321,2.66e-05
795,4,0.44600636,2.67e-05
796,4,0.51162565,2.67e-05
797,4,0.41549534,2.67e-05
798,4,0.37777519,2.68e-05
799,4,0.39007756,2.68e-05
800,4,0.46718639,2.68e-05
801,4,0.42618984,2.69e-05
802,4,0.37561283,2.69e-05
803,4,0.33772776,2.69e-05
804,4,0.44912553,2.7e-05
805,4,0.45917210,2.7e-05
806,4,0.38751504,2.7e-05
807,4,0.35676011,2.71e-05
808,4,0.38300723,2.71e-05
809,4,0.35687202,2.71e-05
810,4,0.41163501,2.72e-05
811,4,0.36946154,2.72e-05
812,4,0.37798083,2.72e-05
813,4,0.35013527,2.73e-05
814,4,0.43166161,2.73e-05
815,4,0.45522165,2.73e-05
816,4,0.36820695,2.74e-05
817,4,0.41721261,2.74e-05
818,4,0.39812869,2.74e-05
819,4,0.40132397,2.75e-05
820,4,0.30575299,2.75e-05
821,4,0.41814038,2.75e-05
822,4,0.36766112,2.76e-05
823,4,0.37158465,2.76e-05
824,4,0.37540516,2.76e-05
825,4,0.34234029,2.77e-05
826,4,0.34994122,2.77e-05
