step,epoch,loss,lr
595,3,0.45453197,2e-05
596,3,0.45208392,2e-05
597,3,0.41390246,2e-05
598,3,0.41755080,2.01e-05
599,3,0.37181526,2.01e-05
600,3,0.45562300,2.01e-05
601,3,0.38224143,2.02e-05
602,3,0.40971825,2.02e-05
603,3,0.37367094,2.02e-05
604,3,0.38385338,2.03e-05
605,3,0.43044958,2.03e-05
606,3,0.41173404,2.03e-05
607,3,0.36960590,2.04e-05
608,3,0.37096226,2.04e-05
609,3,0.37806845,2.04e-05
610,3,0.35037792,2.05e-05
611,3,0.42470694,2.05e-05
612,3,0.39650619,2.05e-05
613,3,0.45235664,2.06e-05
614,3,0.40534639,2.06e-05
615,3,0.42197937,2.06e-05
616,3,0.39656222,2.07e-05
617,3,0.34531650,2.07e-05
618,3,0.39121613,2.07e-05
619,3,0.35878381,2.08e-05
620,3,0.33031511,2.08e-05
621,3,0.36197555,2.08e-05
622,3,0.45083317,2.09e-05
623,3,0.38869482,2.09e-05
624,3,0.32713407,2.09e-05
625,3,0.40910932,2.1e-05
626,3,0.40251541,2.1e-05
627,3,0.35232899,2.1e-05
628,3,0.39701116,2.11e-05
629,3,0.42687553,2.11e-05
630,3,0.44878063,2.11e-05
631,3,0.35991496,2.12e-05
632,3,0.38501382,2.12e-05
633,3,0.37711924,2.12e-05
634,3,0.36844406,2.13e-05
635,3,0.42194009,2.13e-05
636,3,0.36540589,2.13e-05
637,3,0.37498426,2.14e-05
638,3,0.41563362,2.14e-05
639,3,0.46594352,2.14e-05
640,3,0.42082644,2.15e-05
641,3,0.38679409,2.15e-05
642,3,0.33108342,2.15e-05
643,3,0.35014173,2.16e-05
644,3,0.43591624,2.16e-05
645,3,0.35139275,2.16e-05
646,3,0.36180133,2.17e-05
647,3,0.36052781,2.17e-05
648,3,0.38827512,2.17e-05
649,3,0.36414135,2.18e-05
650,3,0.36986738,2.18e-05
651,3,0.40011594,2.18e-05
652,3,0.34706384,2.19e-05
653,3,0.36507675,2.19e-05
654,3,0.44438857,2.19e-05
655,3,0.39950538,2.2e-05
656,3,0.35212180,2.2e-05
657,3,0.39625025,2.2e-05
658,3,0.32543170,2.21e-05
659,3,0.29844359,2.21e-05
660,3,0.34148085,2.21e-05
661,3,0.38488293,2.22e-05
662,3,0.39956522,2.22e-05
663,3,0.40356502,2.22e-05
664,3,0.35034555,2.23e-05
665,3,0.36798924,2.23e-05
666,3,0.34304941,2.23e-05
667,3,0.36910293,2.24e-05
668,3,0.30626243,2.24e-05
669,3,0.39437494,2.24e-05
670,3,0.40978074,2.25e-05
671,3,0.33952087,2.25e-05
672,3,0.33179533,2.26e-05
673,4,0.40785116,2.26e-05
674,4,0.31724101,2.26e-05
675,4,0.46876833,2.27e-05
676,4,0.37716657,2.27e-05
677,4,0.27107212,2.27e-05
678,4,0.39913937,2.28e-05
679,4,0.40005299,2.28e-05
680,4,0.35323367,2.28e-05
681,4,0.33968532,2.29e-05
682,4,0.43581980,2.29e-05
683,4,0.37143064,2.29e-05
684,4,0.39918375,2.3e-05
685,4,0.43717766,2.3e-05
686,4,0.35294974,2.3e-05
687,4,0.35869381,2.31e-05
688,4,0.38415396,2.31e-05
689,4,0.44716841,2.31e-05
690,4,0.31080994,2.32e-05
691,4,0.36633000,2.32e-05
692,4,0.29875284,2.32e-05
693,4,0.40213084,2.33e-05
694,4,0.38479018,2.33e-05
695,4,0.32829660,2.33e-05
696,4,0.35661256,2.34e-05
697,4,0.33767033,2.34e-05
698,4,0.37344855,2.34e-05
699,4,0.38845247,2.35e-05
700,4,0.36712644,2.35e-05
701,4,0.31769139,2.35e-05
702,4,0.38077325,2.36e-05
703,4,0.29455960,2.36e-05
704,4,0.40465832,2.36e-05
705,4,0.39231342,2.37e-05
706,4,0.36476511,2.37e-05
707,4,0.35921770,2.37e-05
708,4,0.39926791,2.38e-05
709,4,0.37852913,2.38e-05
710,4,0.36988205,2.38e-05
711,4,0.47502559,2.39e-05
712,4,0.35220832,2.39e-05
713,4,0.38544583,2.39e-05
714,4,0.35620460,2.4e-05
715,4,0.38360423,2.4e-05
716,4,0.31939510,2.4e-05
717,4,0.37915096,2.41e-05
718,4,0.37466609,2.41e-05
719,4,0.43134856,2.41e-05
720,4,0.38536644,2.42e-05
721,4,0.36881655,2.42e-05
722,4,0.32461578,2.42e-05
723,4,0.39070380,2.43e-05
724,4,0.30667728,2.43e-05
725,4,0.35102972,2.43e-05
726,4,0.39205271,2.44e-05
727,4,0.34456760,2.44e-05
728,4,0.37608039,2.44e-05
729,4,0.39155442,2.45e-05
730,4,0.32406184,2.45e-05
731,4,0.35585675,2.45e-05
732,4,0.35866868,2.46e-05
733,4,0.32502514,2.46e-05
734,4,0.31216216,2.46e-05
735,4,0.33768010,2.47e-05
736,4,0.36830425,2.47e-05
737,4,0.32485890,2.47e-05
738,4,0.32370311,2.48e-05
739,4,0.34264573,2.48e-05
740,4,0.28135353,2.48e-05
741,4,0.39024198,2.49e-05
742,4,0.40223289,2.49e-05
743,4,0.37705907,2.49e-05
744,4,0.34577522,2.5e-05
745,4,0.42265308,2.5e-05
746,4,0.33715162,2.5e-05
747,4,0.37908125,2.51e-05
748,4,0.36063552,2.51e-05
749,4,0.36092705,2.51e-05
750,4,0.35492080,2.52e-05
751,4,0.33066058,2.52e-05
752,4,0.34764689,2.52e-05
753,4,0.31674001,2.53e-05
754,4,0.30202937,2.53e-05
755,4,0.32003230,2.53e-05
756,4,0.34045845,2.54e-05
757,4,0.35904631,2.54e-05
758,4,0.38892937,2.54e-05
759,4,0.33011210,2.55e-05
760,4,0.37319618,2.55e-05
761,4,0.34324509,2.55e-05
762,4,0.35814828,2.56e-05
763,4,0.29161280,2.56e-05
764,4,0.34599954,2.56e-05
765,4,0.32359296,2.57e-05
766,4,0.38058114,2.57e-05
767,4,0.35717154,2.57e-05
768,4,0.34778461,2.58e-05
769,4,0.27640676,2.58e-05
770,4,0.33471465,2.58e-05
771,4,0.39869177,2.59e-05
772,4,0.30207020,2.59e-05
773,4,0.28847781,2.59e-05
774,4,0.37694329,2.6e-05
775,4,0.34147558,2.6e-05
776,4,0.31384885,2.6e-05
777,4,0.36363953,2.61e-05
778,4,0.34281892,2.61e-05
779,4,0.34446132,2.61e-05
780,4,0.38645500,2.62e-05
781,4,0.33338618,2.62e-05
782,4,0.42064714,2.62e-05
783,4,0.36383653,2.63e-05
784,4,0.33353001,2.63e-05
785,4,0.32154894,2.63e-05
786,4,0.40921092,2.64e-05
787,4,0.30608344,2.64e-05
788,4,0.36049566,2.64e-05
789,4,0.28972307,2.65e-05
790,4,0.35762689,2.65e-05
791,4,0.34210372,2.65e-05
792,4,0.39112496,2.66e-05
793,4,0.32811373,2.66e-05
794,4,0.28063262,2.66e-05
795,4,0.37003312,2.67e-05
796,4,0.42905840,2.67e-05
797,4,0.33499664,2.67e-05
798,4,0.29128999,2.68e-05
799,4,0.33150539,2.68e-05
800,4,0.32134801,2.68e-05
801,4,0.35130054,2.69e-05
802,4,0.34135389,2.69e-05
803,4,0.28230932,2.69e-05
804,4,0.38973805,2.7e-05
805,4,0.36867064,2.7e-05
806,4,0.29535073,2.7e-05
807,4,0.27548045,2.71e-05
808,4,0.30013520,2.71e-05
809,4,0.32874835,2.71e-05
810,4,0.33962154,2.72e-05
811,4,0.30211589,2.72e-05
812,4,0.28575313,2.72e-05
813,4,0.31264663,2.73e-05
814,4,0.32745075,2.73e-05
815,4,0.34279704,2.73e-05
816,4,0.30905199,2.74e-05
817,4,0.32579869,2.74e-05
818,4,0.36935294,2.74e-05
819,4,0.32799610,2.75e-05
820,4,0.24873811,2.75e-05
821,4,0.35275006,2.75e-05
822,4,0.32066005,2.76e-05
823,4,0.32642528,2.76e-05
824,4,0.32149851,2.76e-05
825,4,0.28780505,2.77e-05
826,4,0.31133270,2.77e-05
